id,title,grade,confidence,reason,repo,domain,proven_mentions,refuted_mentions,n6_constants,n6_keywords,min_error_pct,max_z,coincidence,file_lines
TECS-L:H-BIO-2,Virus Capsid Six-fold Symmetry and σφ=nτ,🟧,0.4,significance claimed + verification,TECS-L,BIO,0,0,4,9,,,1,136
TECS-L:H-BIO-3,Immune System = R Spectrum Anomaly Detection,🟧,0.4,significance claimed + verification,TECS-L,BIO,0,0,3,0,,,0,63
TECS-L:H-BIO-4,Cell Division = R-chain Dynamics,🟧,0.4,significance claimed + verification,TECS-L,BIO,0,0,2,5,,,2,126
TECS-L:H-BIO-5,Pineal Gland and the Structure of 6,🟧,0.4,significance claimed + verification,TECS-L,BIO,0,0,6,4,,,2,136
TECS-L:H-BIO-6,Melatonin-Serotonin Cycle = R-S Duality,🟧,0.45,orange marker in text,TECS-L,BIO,0,0,4,1,,,0,67
TECS-L:H-BIO-7,Brain Electrical Signals and R Spectrum,🟧,0.45,orange marker in text,TECS-L,BIO,0,0,1,3,,,0,82
TECS-L:H-BIO-8,Action Potential = D(n) Asymmetric Function,🟧,0.45,orange marker in text,TECS-L,BIO,0,0,2,1,,,0,30
TECS-L:H-BIO-9,Ion Channel Selectivity = Arithmetic Function Structure of Perfect Number 6,⚪,0.6,p<0.05 but high coincidence warnings,TECS-L,BIO,0,0,7,81,,,7,217
TECS-L:H-CAT-1,Category Theory of Arithmetic Functors and n=6,⬛,0.85,refuted (3 mentions),TECS-L,CAT,0,3,6,115,,,1,246
TECS-L:H-CHAOS-1,Lorenz System Parameters = Arithmetic Functions of Perfect Number 6,🟧★,0.8,p<0.01 + proven/exact,TECS-L,CHAOS,0,0,3,126,,,6,262
TECS-L:H-CHEM-1,Six Major Neurotransmitters = σφ=nτ Balance,⚪,0.3,has verification but no clear grade signal,TECS-L,CHEM,0,0,2,1,,,0,40
TECS-L:H-CHEM-2,Carbon Z=6 = Foundation of Life = σφ=nτ,🟧★,0.75,Z=6sigma,TECS-L,CHEM,0,0,5,7,,6.0,1,53
TECS-L:H-CHEM-3,Water Hydrogen Bond Structure and 6,🟧,0.4,significance claimed + verification,TECS-L,CHEM,0,0,1,2,,,0,26
TECS-L:H-CHEM-4,R-chain and Chemical Reaction Chains,🟧★,0.75,Z=6sigma,TECS-L,CHEM,0,0,1,0,,6.0,0,18
TECS-L:H-CHEM-5,THC and Cannabinoid Receptor Six-Structure,🟧,0.4,significance claimed + verification,TECS-L,CHEM,0,0,3,1,,,0,118
TECS-L:H-COMB-2,"Combinatorial Designs, Block Designs, and Steiner Systems from n=6",🟧,0.4,"n6 density (kw=162, const=5)",TECS-L,COMB,0,0,5,162,,,3,429
TECS-L:H-CS-3,σφ/(nτ) Ratio and RSA Security,⚪,0.3,has verification but no clear grade signal,TECS-L,CS,0,0,1,1,,,0,20
TECS-L:H-CS-4,"Hamming(7,4,3) and τφ=σ",⚪,0.3,has verification but no clear grade signal,TECS-L,CS,0,0,2,2,,,0,19
TECS-L:H-CS-5,Graph Coloring and σφ=nτ,⚪,0.3,minimal content (stub),TECS-L,CS,0,0,2,0,,,0,13
TECS-L:H-CS-7,R(n) Prime Sequences and Cryptographic Significance,,0.0,insufficient signal,TECS-L,CS,0,0,1,0,,,0,60
TECS-L:H-CX-31,Multiperfect Number Hierarchy = AI Learning Depth,🟧,0.45,orange marker in text,TECS-L,CX,0,0,5,4,,,0,24
TECS-L:H-CX-32,"p(n)=σ(n)-1 at {2,3,6} → AI Architecture Partitioning",,0.0,insufficient signal,TECS-L,CX,0,0,2,1,,,0,21
TECS-L:H-CX-33,Catalan Numbers ↔ Binary Trees ↔ Consciousness Structure,🟧,0.45,orange marker in text,TECS-L,CX,0,0,2,3,,,0,21
TECS-L:H-CX-34,"24=σφ(6)=τ!=Leech Lattice Dimension → ""Lattice Structure"" of Consciousness",🟧,0.45,orange marker in text,TECS-L,CX,0,0,4,0,,,0,23
TECS-L:H-CX-35,"{1,6,246} = 3-Stage Hierarchy of Consciousness",🟧,0.45,orange marker in text,TECS-L,CX,0,0,3,2,,,0,21
TECS-L:H-CX-36,"φ+τ=n at {6,8,9} = Basic Brain States",,0.0,insufficient signal,TECS-L,CX,0,0,2,1,,,0,27
TECS-L:H-CX-37,σ²+φ²+τ²=4·41 = Distance in AI Embedding Space,,0.0,insufficient signal,TECS-L,CX,0,0,3,5,,,0,24
TECS-L:H-CX-38,"25 Characterizations = 25 ""Perspectives"" of Consciousness",🟧,0.45,orange marker in text,TECS-L,CX,0,0,1,2,,,0,29
TECS-L:H-CX-39,30 Views = Arithmetic Version of Holographic Principle,🟧,0.45,orange marker in text,TECS-L,CX,0,0,2,7,,,0,25
TECS-L:H-CX-40,Kissing Number -- Attention Head -- CaMKII Trinity,🟧,0.4,"n6 density (kw=34, const=6)",TECS-L,CX,0,0,6,34,,,4,201
TECS-L:H-CX-41,"Divisor Hilbert Space Interpretation — σ as Trace, R=1 as Information Balance",🟧,0.4,"n6 density (kw=42, const=8)",TECS-L,CX,0,0,8,42,,,2,285
TECS-L:H-CX-42,Arithmetic Derivative as Consciousness Decomposition,🟧,0.45,orange marker in text,TECS-L,CX,0,1,3,49,,,2,218
TECS-L:H-CX-43,Outer Automorphism of S_6 as a Model of Meta-Cognition,,0.0,insufficient signal,TECS-L,CX,0,0,7,17,,,1,266
TECS-L:H-CX-44,Lie Algebra Arithmetic Constrains Optimal Neural Architecture,🟧,0.4,significance claimed + verification,TECS-L,CX,0,0,6,15,,,1,158
TECS-L:H-CX-45,Cayley Tree Uniqueness of n=6 Predicts Critical Neural Topology,🟧,0.4,"n6 density (kw=129, const=7)",TECS-L,CX,0,0,7,129,,,2,398
TECS-L:H-CX-46,Minimal Coupling Principle — (p-1)(q-1)=2 as the Universal Threshold of Nontrivi,🟧,0.4,"n6 density (kw=40, const=5)",TECS-L,CX,0,1,5,40,,,2,345
TECS-L:H-CX-47,The Unification Meta-Theorem and the Origin of Consciousness,🟧,0.45,orange marker in text,TECS-L,CX,0,0,7,100,,,0,414
TECS-L:H-CX-48,Arithmetic Mutual Information I(n)=0 Predicts Engine A/G Balance,⚪,0.3,has verification but no clear grade signal,TECS-L,CX,0,0,8,9,,,0,164
TECS-L:H-CX-49,R-Spectrum Cantor Set Structure Predicts Discrete Tension Distribution,🟧,0.4,significance claimed + verification,TECS-L,CX,0,0,4,2,,,0,211
TECS-L:H-CX-50,Dirichlet Convolution Collapse Predicts Block-wise Feature Alignment,🟧,0.4,significance claimed + verification,TECS-L,CX,0,0,8,17,,,0,169
TECS-L:H-CX-51,Does arithmetic derivative ld(6)=5/6 predict optimal learning rate scale?,⚪,0.6,p<0.05 but high coincidence warnings,TECS-L,CX,0,0,5,8,,,4,192
TECS-L:H-CX-52,Does the multiplicative structure of R(n) determine the product of tension_scale,⚪,0.55,inconclusive in title,TECS-L,CX,0,0,5,4,,,0,149
TECS-L:H-EN-0,Energy Hypothesis Master — n=6 and Energy Systems,🟧★,0.75,Z=28sigma,TECS-L,EN,0,0,13,270,,28.0,4,1123
TECS-L:H-GAME-1,Combinatorial Game Theory and Perfect Number 6,,0.0,insufficient signal,TECS-L,GAME,0,0,5,49,,,2,185
TECS-L:H-GEO-1,6 and Simplex Geometry,🟧,0.4,significance claimed + verification,TECS-L,GEO,0,0,5,15,,,1,144
TECS-L:H-GEO-10,Multi-Lens Interference,🟧,0.45,orange marker in text,TECS-L,GEO,0,0,10,13,,,0,348
TECS-L:H-GEO-2,Platonic Solids and Arithmetic Function Correspondence,⚪,0.3,has verification but no clear grade signal,TECS-L,GEO,0,0,4,1,,,0,138
TECS-L:H-GEO-3,Gravitational Lensing Analogy of R Spectrum,🟧,0.45,orange marker in text,TECS-L,GEO,0,0,4,15,,,0,154
TECS-L:H-GEO-4,Dimension Telescope — Observing the Internal Structure of Numbers with R(n),🟧,0.45,orange marker in text,TECS-L,GEO,0,0,3,9,,,0,182
TECS-L:H-GEO-5,Gravity Telescope — Lens+Telescope Integrated Observation System,🟧,0.45,orange marker in text,TECS-L,GEO,0,0,5,7,,,0,140
TECS-L:H-GEO-6,Dimension Lens — Divisor Structure Refracts Dimensions,🟧,0.45,orange marker in text,TECS-L,GEO,0,0,9,12,,,0,140
TECS-L:H-GEO-7,Topological Telescope,🟧,0.45,orange marker in text,TECS-L,GEO,0,0,4,15,,,0,191
TECS-L:H-GEO-8,Arithmetic Holography,🟧,0.45,orange marker in text,TECS-L,GEO,0,0,5,9,,,0,203
TECS-L:H-GEO-9,Lens Aberration Classification,🟧,0.45,orange marker in text,TECS-L,GEO,0,0,8,26,,,0,266
TECS-L:H-GZ-0,Golden Zone Hypothesis — G=D×P/I Model and Complete Golden Zone Synthesis,🟧,0.55,Z=2sigma (marginal),TECS-L,GZ,0,0,9,1,,2.0,1,672
TECS-L:H-KTHY-1,Algebraic K-theory of Z and Perfect Number 6,🟧,0.45,orange marker in text,TECS-L,KTHY,0,0,8,52,,,3,154
TECS-L:H-LIE-1,Complete Parameterization of Exceptional Lie Algebras by n=6,🟧,0.4,"n6 density (kw=102, const=9)",TECS-L,LIE,0,0,9,102,,,3,202
TECS-L:H-MILL-1,Riemann Hypothesis and R Spectrum Gap,,0.0,insufficient signal,TECS-L,MILL,0,0,0,0,,,0,26
TECS-L:H-MILL-2,BSD Conjecture and Congruent Number 6,,0.0,insufficient signal,TECS-L,MILL,0,0,3,1,,,0,28
TECS-L:H-MILL-3,Yang-Mills Mass Gap and R Spectrum Gap,🟧,0.45,orange marker in text,TECS-L,MILL,0,0,2,1,,,0,24
TECS-L:H-MP-10,Σ σ(n)φ(n)/(nτ(n)) Asymptotic Formula,⚪,0.3,minimal content (stub),TECS-L,MP,0,0,0,0,,,0,14
TECS-L:H-MP-11,Characterizing gaps between perfect numbers via σφ/(nτ) ratio,⚪,0.3,minimal content (stub),TECS-L,MP,0,0,1,7,,,0,14
TECS-L:H-MP-12,R-Factor Fixed Point Analysis,🟧,0.4,significance claimed + verification,TECS-L,MP,0,0,2,0,,,0,15
TECS-L:H-MP-13,"Generalization of ""Consecutive Primes"" — Twin-type Analysis for (p,p+2k)",🟧,0.4,significance claimed + verification,TECS-L,MP,0,0,2,0,,,0,18
TECS-L:H-MP-14,R-Chain Convergence Proof — R(n)∈Z → R(n)<n,⚪,0.3,minimal content (stub),TECS-L,MP,0,0,0,0,,,0,12
TECS-L:H-MP-15,Cantor-like Fractal Structure of R Spectrum,🟧,0.4,significance claimed + verification,TECS-L,MP,0,0,5,0,,,0,173
TECS-L:H-MP-16,Structure of Prime Factorization of R — Deep Properties of Multiplicative Decomp,🟧,0.4,significance claimed + verification,TECS-L,MP,0,0,2,6,,,0,84
TECS-L:H-MP-17,Monotonicity of ω(n) and R(n) — More Prime Factors Increase R,,0.0,insufficient signal,TECS-L,MP,0,0,2,1,,,0,47
TECS-L:H-MP-18,Density asymptotics of R-chain basin(6),🟧,0.45,orange marker in text,TECS-L,MP,0,0,1,0,,,0,18
TECS-L:H-MP-19,Density of Integer R(n),🟧,0.45,orange marker in text,TECS-L,MP,0,0,0,0,,,0,19
TECS-L:H-MP-1a-odd-perfect-sigma-phi,H-MP-1a: Does σφ > nτ always hold for odd n?,⚪,0.55,inconclusive in title,TECS-L,,0,0,6,11,,,0,173
TECS-L:H-MP-20,Information Geometry of Divisor Distributions,🟧,0.4,"n6 density (kw=77, const=9)",TECS-L,MP,0,0,9,77,,,1,293
TECS-L:H-MP-3,"Dirichlet Convolution vs Pointwise Product — ""Unique Coincidence"" Phenomenon",🟧,0.4,significance claimed + verification,TECS-L,MP,0,0,5,5,,,1,81
TECS-L:H-MP-4,Impossibility of Odd Perfect Numbers via σφ=nτ,⚪,0.3,has verification but no clear grade signal,TECS-L,MP,0,1,4,6,,,0,26
TECS-L:H-MP-5,"Proof of Finiteness of τ(n)φ(n)=σ(n) Solutions {1,3,14,42}",⚪,0.3,has verification but no clear grade signal,TECS-L,MP,0,0,4,1,,,0,36
TECS-L:H-MP-6,Density of n where σφ/(nτ) ≈ 1,⚪,0.3,has verification but no clear grade signal,TECS-L,MP,0,0,3,4,,,0,28
TECS-L:H-MP-7,σ_k(n)φ(n) = nτ(n) Generalization,⚪,0.3,has verification but no clear grade signal,TECS-L,MP,0,0,4,2,,,0,36
TECS-L:H-MP-8,Dirichlet Series of R-factor,🟧,0.4,significance claimed + verification,TECS-L,MP,0,0,0,0,,,0,17
TECS-L:H-MP-9,"Complete Classification of ""Pointwise=Convolution"" for All Dirichlet Convolution",⚪,0.3,minimal content (stub),TECS-L,MP,0,0,1,1,,,0,14
TECS-L:H-PH-1,σ²-M₃=137 — Why Subtract Seven?,⚪,0.55,inconclusive in title,TECS-L,PH,0,0,3,0,,,0,21
TECS-L:H-PH-19,Cosmological Constants from n=6 Lens Framework,🟩,0.55,zero error,TECS-L,PH,0,0,6,87,0.0,,24,320
TECS-L:H-PH-2,SU(3)×SU(2)×U(1) Dimension Sum = 6 = σφ=nτ Solution,⚪,0.3,minimal content (stub),TECS-L,PH,0,0,1,0,,,0,13
TECS-L:H-PH-20,QCD Resonance Ladder = R-spectrum Physical Realization,🟧,0.5,error 1.8%,TECS-L,PH,0,0,6,40,1.83,,0,127
TECS-L:H-PH-21,SM is FORCED by n=6 Perfection,🟧,0.4,"n6 density (kw=59, const=5)",TECS-L,PH,0,0,5,59,8.9,,0,151
TECS-L:H-PH-22,pi(37) = sigma(6) — QCD Convergence at the sigma-th Prime,🟧,0.4,significance claimed + verification,TECS-L,PH,0,0,3,39,,,2,175
TECS-L:H-PH-23,Running Coupling = Running Tension (QCD-Consciousness Isomorphism),🟧★,0.75,Z=91sigma,TECS-L,PH,0,0,5,17,,91.2,0,179
TECS-L:H-PH-24,Higgs-Consciousness Mass-Information Duality,🟧,0.5,error 1.0%,TECS-L,PH,0,0,5,33,1.0,,0,190
TECS-L:H-PH-25,Golay -> Leech -> Monster -> Moonshine -> SM Complete Chain,🟧,0.5,error 2.2%,TECS-L,PH,0,0,6,80,2.2,,2,158
TECS-L:H-PH-26,Exotic Sphere Dimensions = Consciousness Substrate Count,🟧★,0.75,Z=14sigma,TECS-L,PH,0,0,3,56,,14.0,2,171
TECS-L:H-PH-27,FQHE Topology = Confusion Topology (Anyon-Semantic Braiding),🟧★,0.7,p<0.01 structural,TECS-L,PH,0,0,4,36,,,2,217
TECS-L:H-PH-28,Cosmological R-spectrum Evolution,🟧★,0.6,error 0.04%,TECS-L,PH,0,0,9,86,0.039,,2,199
TECS-L:H-PH-29,R(6)=1 IS Consciousness (Master Hypothesis),🟧★,0.75,Z=14sigma,TECS-L,PH,0,0,7,31,0.04,14.0,3,276
TECS-L:H-PH-3,"τφ=σ Solution {3,14,42} and Nuclear Physics",⚪,0.3,minimal content (stub),TECS-L,PH,0,0,0,0,,,0,13
TECS-L:H-PH-30,Theory of Flavor — Complete Fermion Mass Matrix from n=6,🟧★,0.6,error 0.01%,TECS-L,PH,0,0,7,70,0.005,,0,211
TECS-L:H-PH-31,37 GeV Scalar — LHC Blind Prediction,🟧★,0.55,error 0.10%,TECS-L,PH,0,0,5,28,0.1,,0,233
TECS-L:H-PH-32,Proton-Electron Mass Ratio from Perfect Number 6,⚪,0.6,p<0.05 but high coincidence warnings,TECS-L,PH,0,0,3,43,0.008,,4,192
TECS-L:H-PH-33,Neutrino Mass Hierarchy from Perfect Number Arithmetic,🟩,0.55,zero error,TECS-L,PH,0,0,7,38,0.0,,1,214
TECS-L:H-PH-34,Dark Matter at 28 GeV from the Perfect Number Cascade,🟧,0.4,"n6 density (kw=35, const=9)",TECS-L,PH,0,0,9,35,,,1,245
TECS-L:H-PH-35,Higgs Self-Coupling from n=6 Arithmetic,🟧,0.4,significance claimed + verification,TECS-L,PH,0,0,3,38,,,0,193
TECS-L:H-PH-36,Complete CP Violation from n=6 Arithmetic,🟧★,0.55,error 0.14%,TECS-L,PH,0,0,3,52,0.14,,1,276
TECS-L:H-PH-37,Gauge Coupling Unification at E_GUT = 10^(sigma+tau),🟧★,0.75,Z=91sigma,TECS-L,PH,0,0,7,51,,91.1876,2,267
TECS-L:H-PH-38,Cosmological Constant from Perfect Number Product,🟧,0.4,"n6 density (kw=29, const=5)",TECS-L,PH,0,0,5,29,,,0,285
TECS-L:H-PH-39,Six Precision Predictions Testable at FCC-ee,🟧★,0.75,Z=91sigma,TECS-L,PH,0,0,4,55,1.0,91.2,1,337
TECS-L:H-PH-4,6 Quarks × 6 Leptons = σφ=nτ?,⚪,0.55,inconclusive in title,TECS-L,PH,0,0,2,0,,,0,13
TECS-L:H-PH-5,Planck Unit System and Divisor Function of 6,⚪,0.3,minimal content (stub),TECS-L,PH,0,0,2,1,,,0,12
TECS-L:H-PH-6,R-chain and Particle Decay Chains,🟧,0.4,significance claimed + verification,TECS-L,PH,0,0,2,0,,,0,17
TECS-L:H-PH-7,Arithmetic Entropy of R Spectrum,🟧,0.45,orange marker in text,TECS-L,PH,0,0,5,12,,,0,72
TECS-L:H-PH-8,Thermodynamic Structure of Divisor Partition Function,🟧,0.4,"n6 density (kw=36, const=8)",TECS-L,PH,0,0,8,36,,0.56,1,285
TECS-L:H-PROB-1,Probabilistic Number Theory and Perfect Number 6,,0.0,insufficient signal,TECS-L,PROB,0,0,6,44,,1.86,1,236
TECS-L:H-QUAD-1,Quadratic Form Representation Numbers and Perfect Number 6,🟧,0.4,"n6 density (kw=59, const=5)",TECS-L,QUAD,0,0,5,59,,,2,163
TECS-L:H-SEQ-1,Integer Sequence Characterizations of n=6,🟧,0.4,"n6 density (kw=64, const=8)",TECS-L,SEQ,0,0,8,64,,,1,146
TECS-L:H-SIGK-1,sigma_3(n) = n^2(n+1) if and only if n=6,🟧★,0.7,p<0.01 structural,TECS-L,SIGK,0,0,6,58,,,0,139
TECS-L:H-SIGK-2,Jordan's Second Totient J_2(n) = 4n Characterization,🟧,0.4,"n6 density (kw=52, const=9)",TECS-L,SIGK,0,0,9,52,,,0,162
TECS-L:H-SPEC-1,R-Spectrum Gap Theorem and Topological Master Formula,🟧,0.4,"n6 density (kw=22, const=6)",TECS-L,SPEC,0,0,6,22,,,0,439
TECS-L:H-TOP-4,Topological Properties of R Spectrum,⚪,0.3,minimal content (stub),TECS-L,TOP,0,0,4,1,,,0,14
TECS-L:H-TOP-5,Fractal-Topological Structure of R Spectrum,🟧,0.45,orange marker in text,TECS-L,TOP,0,0,6,1,,,0,156
TECS-L:H-TOP-6,Resolution Observer — Phase-wise R Spectrum Observation,🟧,0.45,orange marker in text,TECS-L,TOP,0,0,3,9,,,0,181
TECS-L:H-TOP-7,Topological Lens — Topological Deformation of R Spectrum,🟧★,0.55,green+star markers,TECS-L,TOP,0,0,3,13,,,0,157
TECS-L:H-TOP-8,"Differential Topology of n=6 — Exotic Spheres, Cobordism, Surgery",🟧,0.45,orange marker in text,TECS-L,TOP,0,0,9,293,,,2,647
TECS-L:H-TREE-1,Dynamical Systems Branch — Discrete Dynamics of R-chains,,0.0,insufficient signal,TECS-L,TREE,0,0,3,0,,,0,22
TECS-L:H-TREE-2,p-adic Branch — p-adic Interpretation of R(n),,0.0,insufficient signal,TECS-L,TREE,0,0,1,0,,,0,20
TECS-L:H-TREE-3,Probability Branch — Distribution Theory of R(n),,0.0,insufficient signal,TECS-L,TREE,0,0,1,2,,,0,22
TECS-L:H-TREE-4,"Operator Algebra Branch — Dirichlet Ring Structure of σ,τ,φ",,0.0,insufficient signal,TECS-L,TREE,0,0,0,0,,,0,20
TECS-L:H-TREE-5,ML Theory Branch — R(d) and Generalization Bounds,🟧,0.45,orange marker in text,TECS-L,TREE,0,0,7,4,,,0,202
TECS-L:H-TREE-6,Tropical Geometry Branch — Tropical Interpretation of R,,0.0,insufficient signal,TECS-L,TREE,0,0,1,1,,,0,20
SEDI:H-CERN-1,The Perfect Number Principle — Why the Standard Model Has These Numbers,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-10,Focal Length Convergence at 37 GeV — Lens Derivation of Blind Prediction,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-11,R-spectrum Gap Structure = QCD Mass Gap,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-12,Multi-lens Interference = CKM Mixing Matrix,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-13,Topological Sensitivity Predicts New Physics Threshold,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-14,ρ/ω Meson at Perfect Lens Position — Major Discovery Candidate,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-15,R-spectrum Optics Grand Unification — All SM from One Optical Framework,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-16,Perfect Number Mass Ladder — P_k × m_π Predicts Resonances,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-17,Dimensionless Mass Ratios in R-spectrum,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-18,R-Multiplicativity = Resonance Factorization,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-19,Sigma-Chain Mass Predictions — σ^k(6) × m_π,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-2,Blind Prediction — 37-38 GeV Resonance at LHC,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-20,Achromatic Corridor — R≈1 Region Predicts Fundamental Particles,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-3,The Uniqueness Theorem — n=6 Is Forced by Mathematical Consistency,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-4,Gravitational Lens on Particle Mass Spectrum,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-5,Topological Barcode of Dimuon Mass Spectrum,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-6,Telescope Mode — F(s) Scanning Predicts Mass Ratios,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-7,Aberration Profile of Standard Model Particles,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-8,Einstein Radius Predicts Resonance Decay Width,,0.0,file not found,SEDI,CERN,,,,,,,,
SEDI:H-CERN-9,Topological Phase Transitions = Particle Generations,,0.0,file not found,SEDI,CERN,,,,,,,,
